"Year";"Regime";"Regime Name";"Absolute number of sanctions";"Cumulative number of sanctions"
2000;"IRQ";"IRAQ";0;0
2000;"TERR";"TERRORIST GROUPS";0;0
2000;"TAQA";"AL-QAEDA";0;0
2000;"AFG";"AFGHANISTAN";1;1
2000;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;0
2000;"SDN";"SUDAN";0;0
2000;"BLR";"BELARUS";0;0
2000;"IRN";"IRAN";1;1
2000;"PRK";"NORTH KOREA";0;0
2000;"GIN";"GUINEA";0;0
2000;"SOM";"SOMALIA";0;0
2000;"TUN";"TUNISIA";0;0
2000;"LBY";"LIBYA";0;0
2000;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2000;"GNB";"GUINEA-BISSAU";0;0
2000;"UKR";"UKRAINE";0;0
2000;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2000;"YEM";"YEMEN";0;0
2000;"SSD";"SOUTH SUDAN";0;0
2000;"BDI";"BURUNDI";0;0
2000;"VEN";"VENEZUELA";0;0
2000;"MMR";"MYANMAR/BURMA";0;0
2000;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2000;"CHEM";"CHEMICAL WEAPONS";0;0
2000;"NIC";"NICARAGUA";0;0
2000;"CYB";"CYBER-ATTACKS";0;0
2000;"TUR";"TURKEY";0;0
2000;"HR";"HUMAN RIGHTS";0;0
2000;"MLI";"MALI";0;0
2000;"HTI";"HAÏTI";0;0
2000;"MDA";"MOLDOVA";0;0
2000;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2000;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2000;"GTM";"GUATEMALA";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUS";"RUS";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2000;"RUSDA";"RUSDA";0;0
2001;"IRQ";"IRAQ";0;0
2001;"TERR";"TERRORIST GROUPS";2;2
2001;"TAQA";"AL-QAEDA";10;10
2001;"AFG";"AFGHANISTAN";104;105
2001;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;0
2001;"SDN";"SUDAN";0;0
2001;"BLR";"BELARUS";0;0
2001;"IRN";"IRAN";0;1
2001;"PRK";"NORTH KOREA";0;0
2001;"GIN";"GUINEA";0;0
2001;"SOM";"SOMALIA";0;0
2001;"TUN";"TUNISIA";0;0
2001;"LBY";"LIBYA";0;0
2001;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2001;"GNB";"GUINEA-BISSAU";0;0
2001;"UKR";"UKRAINE";0;0
2001;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2001;"YEM";"YEMEN";0;0
2001;"SSD";"SOUTH SUDAN";0;0
2001;"BDI";"BURUNDI";0;0
2001;"VEN";"VENEZUELA";0;0
2001;"MMR";"MYANMAR/BURMA";0;0
2001;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2001;"CHEM";"CHEMICAL WEAPONS";0;0
2001;"NIC";"NICARAGUA";0;0
2001;"CYB";"CYBER-ATTACKS";0;0
2001;"TUR";"TURKEY";0;0
2001;"HR";"HUMAN RIGHTS";0;0
2001;"MLI";"MALI";0;0
2001;"HTI";"HAÏTI";0;0
2001;"MDA";"MOLDOVA";0;0
2001;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2001;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2001;"GTM";"GUATEMALA";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUS";"RUS";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2001;"RUSDA";"RUSDA";0;0
2002;"IRQ";"IRAQ";0;0
2002;"TERR";"TERRORIST GROUPS";10;12
2002;"TAQA";"AL-QAEDA";9;19
2002;"AFG";"AFGHANISTAN";0;105
2002;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;0
2002;"SDN";"SUDAN";0;0
2002;"BLR";"BELARUS";0;0
2002;"IRN";"IRAN";0;1
2002;"PRK";"NORTH KOREA";0;0
2002;"GIN";"GUINEA";0;0
2002;"SOM";"SOMALIA";0;0
2002;"TUN";"TUNISIA";0;0
2002;"LBY";"LIBYA";0;0
2002;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2002;"GNB";"GUINEA-BISSAU";0;0
2002;"UKR";"UKRAINE";0;0
2002;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2002;"YEM";"YEMEN";0;0
2002;"SSD";"SOUTH SUDAN";0;0
2002;"BDI";"BURUNDI";0;0
2002;"VEN";"VENEZUELA";0;0
2002;"MMR";"MYANMAR/BURMA";0;0
2002;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2002;"CHEM";"CHEMICAL WEAPONS";0;0
2002;"NIC";"NICARAGUA";0;0
2002;"CYB";"CYBER-ATTACKS";0;0
2002;"TUR";"TURKEY";0;0
2002;"HR";"HUMAN RIGHTS";0;0
2002;"MLI";"MALI";0;0
2002;"HTI";"HAÏTI";0;0
2002;"MDA";"MOLDOVA";0;0
2002;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2002;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2002;"GTM";"GUATEMALA";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUS";"RUS";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2002;"RUSDA";"RUSDA";0;0
2003;"IRQ";"IRAQ";39;39
2003;"TERR";"TERRORIST GROUPS";0;12
2003;"TAQA";"AL-QAEDA";17;36
2003;"AFG";"AFGHANISTAN";0;105
2003;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;0
2003;"SDN";"SUDAN";0;0
2003;"BLR";"BELARUS";0;0
2003;"IRN";"IRAN";0;1
2003;"PRK";"NORTH KOREA";0;0
2003;"GIN";"GUINEA";0;0
2003;"SOM";"SOMALIA";0;0
2003;"TUN";"TUNISIA";0;0
2003;"LBY";"LIBYA";0;0
2003;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2003;"GNB";"GUINEA-BISSAU";0;0
2003;"UKR";"UKRAINE";0;0
2003;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2003;"YEM";"YEMEN";0;0
2003;"SSD";"SOUTH SUDAN";0;0
2003;"BDI";"BURUNDI";0;0
2003;"VEN";"VENEZUELA";0;0
2003;"MMR";"MYANMAR/BURMA";0;0
2003;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2003;"CHEM";"CHEMICAL WEAPONS";0;0
2003;"NIC";"NICARAGUA";0;0
2003;"CYB";"CYBER-ATTACKS";0;0
2003;"TUR";"TURKEY";0;0
2003;"HR";"HUMAN RIGHTS";0;0
2003;"MLI";"MALI";0;0
2003;"HTI";"HAÏTI";0;0
2003;"MDA";"MOLDOVA";0;0
2003;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2003;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2003;"GTM";"GUATEMALA";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUS";"RUS";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2003;"RUSDA";"RUSDA";0;0
2004;"IRQ";"IRAQ";23;62
2004;"TERR";"TERRORIST GROUPS";0;12
2004;"TAQA";"AL-QAEDA";6;42
2004;"AFG";"AFGHANISTAN";0;105
2004;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;0
2004;"SDN";"SUDAN";0;0
2004;"BLR";"BELARUS";4;4
2004;"IRN";"IRAN";0;1
2004;"PRK";"NORTH KOREA";0;0
2004;"GIN";"GUINEA";0;0
2004;"SOM";"SOMALIA";0;0
2004;"TUN";"TUNISIA";0;0
2004;"LBY";"LIBYA";0;0
2004;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2004;"GNB";"GUINEA-BISSAU";0;0
2004;"UKR";"UKRAINE";0;0
2004;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2004;"YEM";"YEMEN";0;0
2004;"SSD";"SOUTH SUDAN";0;0
2004;"BDI";"BURUNDI";0;0
2004;"VEN";"VENEZUELA";0;0
2004;"MMR";"MYANMAR/BURMA";0;0
2004;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2004;"CHEM";"CHEMICAL WEAPONS";0;0
2004;"NIC";"NICARAGUA";0;0
2004;"CYB";"CYBER-ATTACKS";0;0
2004;"TUR";"TURKEY";0;0
2004;"HR";"HUMAN RIGHTS";0;0
2004;"MLI";"MALI";0;0
2004;"HTI";"HAÏTI";0;0
2004;"MDA";"MOLDOVA";0;0
2004;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2004;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2004;"GTM";"GUATEMALA";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
